precipMM,tempC,windspeedKmph,cond,humidity,visibility,pressure,cloudcover,heatIndexC,dewPointC,windChillC,windGustKmph,feelsLikeC,tempC_Rmean (window = 3),tempC_Rmin  (window = 3),tempC_Rmax  (window = 3),windspeedKmph_Rmean (window = 3),windspeedKmph_Rmin  (window = 3),windspeedKmph_Rmax  (window = 3),cond_Rmean (window = 3),cond_Rmin  (window = 3),cond_Rmax  (window = 3),humidity_Rmean (window = 3),humidity_Rmin  (window = 3),humidity_Rmax  (window = 3),visibility_Rmean (window = 3),visibility_Rmin  (window = 3),visibility_Rmax  (window = 3),pressure_Rmean (window = 3),pressure_Rmin  (window = 3),pressure_Rmax  (window = 3),cloudcover_Rmean (window = 3),cloudcover_Rmin  (window = 3),cloudcover_Rmax  (window = 3),heatIndexC_Rmean (window = 3),heatIndexC_Rmin  (window = 3),heatIndexC_Rmax  (window = 3),dewPointC_Rmean (window = 3),dewPointC_Rmin  (window = 3),dewPointC_Rmax  (window = 3),windChillC_Rmean (window = 3),windChillC_Rmin  (window = 3),windChillC_Rmax  (window = 3),windGustKmph_Rmean (window = 3),windGustKmph_Rmin  (window = 3),windGustKmph_Rmax  (window = 3),feelsLikeC_Rmean (window = 3),feelsLikeC_Rmin  (window = 3),feelsLikeC_Rmax  (window = 3)
0.020648967541666667,0.2325520833333332,0.35026041662499985,0.5657894735312502,0.8100090579999999,0.96875,0.7755028736562491,0.3339062500000001,0.26813936780208336,0.5693108974479167,0.23671874999999995,0.28580729169791674,0.26813936780208336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.23125,0.4414062500520834,0.5855263155625007,0.7650966183645834,1.0,0.8482399427812498,0.30880208333333337,0.2471264367083333,0.5044070513854164,0.23125,0.33492476852083336,0.2471264367083333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.001106194739583334,0.2416666666666667,0.30539772728125,0.631578947000001,0.8088768115625008,1.0,0.8265086207812486,0.4844270833333337,0.27873563213541663,0.5705128204687497,0.2416666666666667,0.2277199074062501,0.27873563213541663,0.07751736111111106,0.0,0.2325520833333332,0.11675347220833328,0.0,0.35026041662499985,0.1885964911770834,0.0,0.5657894735312502,0.2700030193333333,0.0,0.8100090579999999,0.3229166666666667,0.0,0.96875,0.2585009578854164,0.0,0.7755028736562491,0.11130208333333336,0.0,0.3339062500000001,0.08937978926736112,0.0,0.26813936780208336,0.1897702991493056,0.0,0.5693108974479167,0.07890624999999997,0.0,0.23671874999999995,0.09526909723263892,0.0,0.28580729169791674,0.08937978926736112,0.0,0.26813936780208336
0.0003687315729166667,0.27838541666666666,0.20537405312500004,0.5800438594166671,0.8382397343020839,1.0,0.7623922413541672,0.41854166666666665,0.3318965516562501,0.6121794871041669,0.27838541666666666,0.17339409738541656,0.32758620689583345,0.15460069444444438,0.0,0.2325520833333332,0.2638888888923611,0.0,0.4414062500520834,0.38377192969791696,0.0,0.5855263155625007,0.525035225454861,0.0,0.8100090579999999,0.65625,0.0,1.0,0.5412476054791663,0.0,0.8482399427812498,0.21423611111111115,0.0,0.3339062500000001,0.1717552681701389,0.0,0.26813936780208336,0.3579059829444444,0.0,0.5693108974479167,0.15598958333333332,0.0,0.23671874999999995,0.20691068673958332,0.0,0.33492476852083336,0.1717552681701389,0.0,0.26813936780208336
0.001106194739583334,0.3236979166666668,0.17708333337500004,0.3991228069062504,0.8429951691562501,0.8483072916666666,0.7428160920416675,0.3611458333333331,0.3908045976250001,0.6858974356979166,0.3236979166666668,0.15024594919791665,0.3908045976250001,0.23515625,0.23125,0.2416666666666667,0.3656881313194445,0.30539772728125,0.4414062500520834,0.594298245364584,0.5657894735312502,0.631578947000001,0.7946608293090279,0.7650966183645834,0.8100090579999999,0.9895833333333334,0.96875,1.0,0.8167504790729159,0.7755028736562491,0.8482399427812498,0.3757118055555557,0.30880208333333337,0.4844270833333337,0.2646671455486111,0.2471264367083333,0.27873563213541663,0.5480769231006942,0.5044070513854164,0.5705128204687497,0.2365451388888889,0.23125,0.2416666666666667,0.28281732254166675,0.2277199074062501,0.33492476852083336,0.2646671455486111,0.2471264367083333,0.27873563213541663
0.001106194739583334,0.3578125000000001,0.1603929926145833,0.3991228070000001,0.8069142512395834,0.771484375,0.7399425287083342,0.2808333333333333,0.4145114942291667,0.6622596151666668,0.3578125000000001,0.13621238431250002,0.4145114942291667,0.2504340277777777,0.23125,0.27838541666666666,0.3173926768194445,0.20537405312500004,0.4414062500520834,0.5990497073263895,0.5800438594166671,0.631578947000001,0.8040710547430558,0.7650966183645834,0.8382397343020839,1.0,1.0,1.0,0.8123802683055552,0.7623922413541672,0.8482399427812498,0.4039236111111113,0.30880208333333337,0.4844270833333337,0.2859195401666667,0.2471264367083333,0.3318965516562501,0.5623664529861111,0.5044070513854164,0.6121794871041669,0.2504340277777778,0.23125,0.27838541666666666,0.2453462577708333,0.17339409738541656,0.33492476852083336,0.2844827585798611,0.2471264367083333,0.32758620689583345
0.001659292114583334,0.2705729166666666,0.18027935617708327,0.4144736841250001,0.8229921497708332,0.8697916666666666,0.7596982759791663,0.3177083333333333,0.3225574712291668,0.6121794871354166,0.2705729166666666,0.14489293981249998,0.3225574712291668,0.2812500000000001,0.2416666666666667,0.3236979166666668,0.22928503792708346,0.17708333337500004,0.30539772728125,0.5369152044409727,0.3991228069062504,0.631578947000001,0.8300372383402782,0.8088768115625008,0.8429951691562501,0.9494357638888888,0.8483072916666666,1.0,0.7772389847256944,0.7428160920416675,0.8265086207812486,0.4213715277777778,0.3611458333333331,0.4844270833333337,0.3338122604722223,0.27873563213541663,0.3908045976250001,0.6228632477569445,0.5705128204687497,0.6858974356979166,0.2812500000000001,0.2416666666666667,0.3236979166666668,0.18378665132986108,0.15024594919791665,0.2277199074062501,0.3323754788854167,0.27873563213541663,0.3908045976250001
0.0,0.2229166666666668,0.32078598487500004,0.6458333331770836,0.7380736715208335,1.0,0.8324353449791654,0.26041666666666663,0.2437140802500001,0.4507211539999995,0.2229166666666668,0.264395254625,0.2437140802500001,0.3199652777777779,0.27838541666666666,0.3578125000000001,0.18095012637152785,0.1603929926145833,0.20537405312500004,0.4594298244409725,0.3991228069062504,0.5800438594166671,0.8293830515659724,0.8069142512395834,0.8429951691562501,0.8732638888888888,0.771484375,1.0,0.7483836207013895,0.7399425287083342,0.7623922413541672,0.3535069444444443,0.2808333333333333,0.41854166666666665,0.37907088117013904,0.3318965516562501,0.4145114942291667,0.6534455126562501,0.6121794871041669,0.6858974356979166,0.3199652777777779,0.27838541666666666,0.3578125000000001,0.1532841436319444,0.13621238431250002,0.17339409738541656,0.3776340995833334,0.32758620689583345,0.4145114942291667
0.00497787633333333,0.1854166666666668,0.3122632575937499,0.5592105262604168,0.8001207729270837,0.921875,0.8606321841770828,0.5458333333333337,0.21641522979166666,0.4839743589166666,0.1854166666666668,0.24573206007291656,0.21641522979166666,0.3173611111111112,0.2705729166666666,0.3578125000000001,0.17258522738888896,0.1603929926145833,0.18027935617708327,0.4042397660104167,0.3991228069062504,0.4144736841250001,0.8243005233888888,0.8069142512395834,0.8429951691562501,0.8298611111111109,0.771484375,0.8697916666666666,0.7474856322430559,0.7399425287083342,0.7596982759791663,0.3198958333333332,0.2808333333333333,0.3611458333333331,0.3759578543611113,0.3225574712291668,0.4145114942291667,0.6534455126666666,0.6121794871354166,0.6858974356979166,0.3173611111111112,0.2705729166666666,0.3578125000000001,0.14378375777430555,0.13621238431250002,0.15024594919791665,0.3759578543611111,0.3225574712291668,0.4145114942291667
0.0003687315729166667,0.1838541666666668,0.3101325758020835,0.6557017541562504,0.7210144927500001,1.0,0.8448275863958319,0.33265625000000004,0.2025862068645834,0.3802083336354167,0.1838541666666668,0.2565104165937499,0.18372844833333327,0.2837673611111112,0.2229166666666668,0.3578125000000001,0.2204861112222223,0.1603929926145833,0.32078598487500004,0.4864766081006944,0.3991228070000001,0.6458333331770836,0.7893266908437501,0.7380736715208335,0.8229921497708332,0.8804253472222222,0.771484375,1.0,0.7773587165555553,0.7399425287083342,0.8324353449791654,0.2863194444444444,0.26041666666666663,0.3177083333333333,0.326927681902778,0.2437140802500001,0.4145114942291667,0.5750534187673609,0.4507211539999995,0.6622596151666668,0.2837673611111112,0.2229166666666668,0.3578125000000001,0.18183352625,0.13621238431250002,0.264395254625,0.3269276819027778,0.2437140802500001,0.4145114942291667
0.001659292114583334,0.17447916666666674,0.2785274621041666,0.6118421050000006,0.7582276569895834,1.0,0.8448275864999992,0.5269270833333336,0.2002514366875001,0.4178685899062495,0.17447916666666674,0.2296006943229168,0.18318965511458346,0.2263020833333335,0.1854166666666668,0.2705729166666666,0.27110953288194456,0.18027935617708327,0.32078598487500004,0.5398391811875001,0.4144736841250001,0.6458333331770836,0.7870621980729169,0.7380736715208335,0.8229921497708332,0.9305555555555556,0.8697916666666666,1.0,0.8175886017118049,0.7596982759791663,0.8606321841770828,0.374652777777778,0.26041666666666663,0.5458333333333337,0.2608955937569446,0.21641522979166666,0.3225574712291668,0.5156250000173609,0.4507211539999995,0.6121794871354166,0.2263020833333335,0.1854166666666668,0.2705729166666666,0.21834008483680556,0.14489293981249998,0.264395254625,0.26089559375694443,0.21641522979166666,0.3225574712291668
