precipMM,tempC,windspeedKmph,cond,humidity,visibility,pressure,cloudcover,heatIndexC,dewPointC,windChillC,windGustKmph,feelsLikeC,tempC_Rmean (window = 2),tempC_Rmin  (window = 2),tempC_Rmax  (window = 2),windspeedKmph_Rmean (window = 2),windspeedKmph_Rmin  (window = 2),windspeedKmph_Rmax  (window = 2),cond_Rmean (window = 2),cond_Rmin  (window = 2),cond_Rmax  (window = 2),humidity_Rmean (window = 2),humidity_Rmin  (window = 2),humidity_Rmax  (window = 2),visibility_Rmean (window = 2),visibility_Rmin  (window = 2),visibility_Rmax  (window = 2),pressure_Rmean (window = 2),pressure_Rmin  (window = 2),pressure_Rmax  (window = 2),cloudcover_Rmean (window = 2),cloudcover_Rmin  (window = 2),cloudcover_Rmax  (window = 2),heatIndexC_Rmean (window = 2),heatIndexC_Rmin  (window = 2),heatIndexC_Rmax  (window = 2),dewPointC_Rmean (window = 2),dewPointC_Rmin  (window = 2),dewPointC_Rmax  (window = 2),windChillC_Rmean (window = 2),windChillC_Rmin  (window = 2),windChillC_Rmax  (window = 2),windGustKmph_Rmean (window = 2),windGustKmph_Rmin  (window = 2),windGustKmph_Rmax  (window = 2),feelsLikeC_Rmean (window = 2),feelsLikeC_Rmin  (window = 2),feelsLikeC_Rmax  (window = 2)
0.020648967541666667,0.2325520833333332,0.35026041662499985,0.5657894735312502,0.8100090579999999,0.96875,0.7755028736562491,0.3339062500000001,0.26813936780208336,0.5693108974479167,0.23671874999999995,0.28580729169791674,0.26813936780208336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.23125,0.4414062500520834,0.5855263155625007,0.7650966183645834,1.0,0.8482399427812498,0.30880208333333337,0.2471264367083333,0.5044070513854164,0.23125,0.33492476852083336,0.2471264367083333,0.1162760416666666,0.0,0.2325520833333332,0.17513020831249992,0.0,0.35026041662499985,0.2828947367656251,0.0,0.5657894735312502,0.405004529,0.0,0.8100090579999999,0.484375,0.0,0.96875,0.3877514368281246,0.0,0.7755028736562491,0.16695312500000006,0.0,0.3339062500000001,0.13406968390104168,0.0,0.26813936780208336,0.2846554487239584,0.0,0.5693108974479167,0.11835937499999998,0.0,0.23671874999999995,0.14290364584895834,0.0,0.28580729169791674,0.13406968390104168,0.0,0.26813936780208336
0.001106194739583334,0.2416666666666667,0.30539772728125,0.631578947000001,0.8088768115625008,1.0,0.8265086207812486,0.4844270833333337,0.27873563213541663,0.5705128204687497,0.2416666666666667,0.2277199074062501,0.27873563213541663,0.23190104166666656,0.23125,0.4638020833333332,0.3958333333385417,0.35026041662499985,0.7916666666770833,0.5756578945468754,0.5657894735312502,1.1513157890937509,0.7875528381822916,0.7650966183645834,1.5751056763645832,0.984375,0.96875,1.96875,0.8118714082187495,0.7755028736562491,1.623742816437499,0.3213541666666667,0.30880208333333337,0.6427083333333334,0.25763290225520835,0.2471264367083333,0.5152658045104167,0.5368589744166665,0.5044070513854164,1.073717948833333,0.233984375,0.23125,0.4679687499999999,0.310366030109375,0.28580729169791674,0.62073206021875,0.25763290225520835,0.2471264367083333,0.5152658045104167
0.0003687315729166667,0.27838541666666666,0.20537405312500004,0.5800438594166671,0.8382397343020839,1.0,0.7623922413541672,0.41854166666666665,0.3318965516562501,0.6121794871041669,0.27838541666666666,0.17339409738541656,0.32758620689583345,0.2364583333333333,0.23125,0.4729166666666666,0.3734019886666667,0.30539772728125,0.7468039773333335,0.6085526312812508,0.5855263155625007,1.2171052625625016,0.7869867149635421,0.7650966183645834,1.5739734299270842,1.0,1.0,2.0,0.8373742817812493,0.8265086207812486,1.6747485635624986,0.3966145833333336,0.30880208333333337,0.7932291666666671,0.262931034421875,0.2471264367083333,0.52586206884375,0.5374599359270831,0.5044070513854164,1.0749198718541662,0.2364583333333333,0.23125,0.4729166666666666,0.2813223379635417,0.2277199074062501,0.5626446759270834,0.262931034421875,0.2471264367083333,0.52586206884375
0.001106194739583334,0.3236979166666668,0.17708333337500004,0.3991228069062504,0.8429951691562501,0.8483072916666666,0.7428160920416675,0.3611458333333331,0.3908045976250001,0.6858974356979166,0.3236979166666668,0.15024594919791665,0.3908045976250001,0.26002604166666665,0.2416666666666667,0.5200520833333333,0.2553858902031251,0.20537405312500004,0.5107717804062502,0.6058114032083339,0.5800438594166671,1.211622806416668,0.8235582729322923,0.8088768115625008,1.647116545864585,1.0,1.0,2.0,0.7944504310677079,0.7623922413541672,1.5889008621354157,0.4514843750000002,0.41854166666666665,0.9029687500000004,0.30531609189583336,0.27873563213541663,0.6106321837916667,0.5913461537864584,0.5705128204687497,1.1826923075729168,0.26002604166666665,0.2416666666666667,0.5200520833333333,0.20055700239583327,0.17339409738541656,0.40111400479166665,0.303160919515625,0.27873563213541663,0.60632183903125
0.001106194739583334,0.3578125000000001,0.1603929926145833,0.3991228070000001,0.8069142512395834,0.771484375,0.7399425287083342,0.2808333333333333,0.4145114942291667,0.6622596151666668,0.3578125000000001,0.13621238431250002,0.4145114942291667,0.3010416666666667,0.27838541666666666,0.6020833333333334,0.1912286932500001,0.17708333337500004,0.3824573865000002,0.4895833331614587,0.3991228069062504,0.9791666663229174,0.8406174517291669,0.8382397343020839,1.6812349034583338,0.9241536458333331,0.8483072916666666,1.8483072916666663,0.7526041666979173,0.7428160920416675,1.5052083333958346,0.3898437499999998,0.3611458333333331,0.7796874999999996,0.3613505746406251,0.3318965516562501,0.7227011492812503,0.6490384614010418,0.6121794871041669,1.2980769228020836,0.3010416666666667,0.27838541666666666,0.6020833333333334,0.1618200232916666,0.15024594919791665,0.3236400465833332,0.35919540226041674,0.32758620689583345,0.7183908045208335
0.001659292114583334,0.2705729166666666,0.18027935617708327,0.4144736841250001,0.8229921497708332,0.8697916666666666,0.7596982759791663,0.3177083333333333,0.3225574712291668,0.6121794871354166,0.2705729166666666,0.14489293981249998,0.3225574712291668,0.3407552083333334,0.3236979166666668,0.6815104166666668,0.16873816299479175,0.1603929926145833,0.33747632598958355,0.3991228069531251,0.3991228069062504,0.7982456139062503,0.8249547101979167,0.8069142512395834,1.649909420395833,0.8098958333333333,0.771484375,1.6197916666666663,0.7413793103750008,0.7399425287083342,1.4827586207500016,0.3209895833333332,0.2808333333333333,0.6419791666666663,0.4026580459270835,0.3908045976250001,0.805316091854167,0.6740785254322916,0.6622596151666668,1.3481570508645833,0.3407552083333334,0.3236979166666668,0.6815104166666668,0.1432291667552083,0.13621238431250002,0.2864583335104166,0.4026580459270833,0.3908045976250001,0.8053160918541666
0.0,0.2229166666666668,0.32078598487500004,0.6458333331770836,0.7380736715208335,1.0,0.8324353449791654,0.26041666666666663,0.2437140802500001,0.4507211539999995,0.2229166666666668,0.264395254625,0.2437140802500001,0.3141927083333333,0.2705729166666666,0.6283854166666666,0.17033617439583346,0.1603929926145833,0.3406723487916669,0.4067982455625,0.3991228070000001,0.813596491125,0.8149532005052083,0.8069142512395834,1.6299064010104165,0.8206380208333333,0.771484375,1.6412760416666663,0.7498204023437502,0.7399425287083342,1.4996408046875005,0.2992708333333333,0.2808333333333333,0.5985416666666665,0.3685344827291669,0.3225574712291668,0.7370689654583338,0.6372195511510417,0.6121794871354166,1.2744391023020831,0.3141927083333333,0.2705729166666666,0.6283854166666666,0.14055266206249994,0.13621238431250002,0.2811053241249999,0.36853448272916667,0.3225574712291668,0.7370689654583333
0.00497787633333333,0.1854166666666668,0.3122632575937499,0.5592105262604168,0.8001207729270837,0.921875,0.8606321841770828,0.5458333333333337,0.21641522979166666,0.4839743589166666,0.1854166666666668,0.24573206007291656,0.21641522979166666,0.24674479166666666,0.2229166666666668,0.4934895833333333,0.2505326705260418,0.18027935617708327,0.5010653410520836,0.5301535086510417,0.4144736841250001,1.0603070173020834,0.7805329106458334,0.7380736715208335,1.5610658212916668,0.9348958333333331,0.8697916666666666,1.8697916666666663,0.7960668104791659,0.7596982759791663,1.592133620958332,0.2890624999999999,0.26041666666666663,0.5781249999999998,0.2831357757395836,0.2437140802500001,0.5662715514791672,0.5314503205677081,0.4507211539999995,1.0629006411354165,0.24674479166666666,0.2229166666666668,0.4934895833333333,0.20464409721874988,0.14489293981249998,0.40928819443749975,0.2831357757395834,0.2437140802500001,0.5662715514791667
0.0003687315729166667,0.1838541666666668,0.3101325758020835,0.6557017541562504,0.7210144927500001,1.0,0.8448275863958319,0.33265625000000004,0.2025862068645834,0.3802083336354167,0.1838541666666668,0.2565104165937499,0.18372844833333327,0.20416666666666672,0.1854166666666668,0.40833333333333344,0.316524621234375,0.3122632575937499,0.63304924246875,0.6025219297187501,0.5592105262604168,1.2050438594375,0.7690972222239587,0.7380736715208335,1.5381944444479174,0.9609375,0.921875,1.921875,0.8465337645781241,0.8324353449791654,1.6930675291562485,0.4031250000000001,0.26041666666666663,0.8062500000000001,0.2300646550208335,0.21641522979166666,0.4601293100416671,0.4673477564583331,0.4507211539999995,0.9346955129166662,0.20416666666666672,0.1854166666666668,0.40833333333333344,0.2550636573489582,0.24573206007291656,0.5101273146979164,0.2300646550208333,0.21641522979166666,0.4601293100416666
