,tempC,windspeedKmph,cond,humidity,visibility,pressure,cloudcover,heatIndexC,dewPointC,windChillC,windGustKmph,feelsLikeC,tempC_Emean,tempC_Emin,tempC_Emax,tempC_Esum,windspeedKmph_Emean,windspeedKmph_Emin,windspeedKmph_Emax,windspeedKmph_Esum,cond_Emean,cond_Emin,cond_Emax,cond_Esum,humidity_Emean,humidity_Emin,humidity_Emax,humidity_Esum,visibility_Emean,visibility_Emin,visibility_Emax,visibility_Esum,pressure_Emean,pressure_Emin,pressure_Emax,pressure_Esum,cloudcover_Emean,cloudcover_Emin,cloudcover_Emax,cloudcover_Esum,heatIndexC_Emean,heatIndexC_Emin,heatIndexC_Emax,heatIndexC_Esum,dewPointC_Emean,dewPointC_Emin,dewPointC_Emax,dewPointC_Esum,windChillC_Emean,windChillC_Emin,windChillC_Emax,windChillC_Esum,windGustKmph_Emean,windGustKmph_Emin,windGustKmph_Emax,windGustKmph_Esum,feelsLikeC_Emean,feelsLikeC_Emin,feelsLikeC_Emax,feelsLikeC_Esum,precip
cond_Emax,0.1277311043021545,-0.1021784298696643,0.13651317854076173,0.4244617562376411,-0.2374648918141032,-0.3237613181238231,0.1922411413647464,0.29704533026919666,0.6047541620780085,0.12739644661411148,0.01930015929184032,0.2994512215758702,0.8710050729837943,-0.4157555552442098,0.7777354786388483,0.9261840706485441,-0.8600093751801534,-0.6815793849350779,0.6720029175421705,0.9309015312629949,0.5067883262510621,-0.7279560579005031,1.0,0.9222754224976524,-0.4401172491065725,-0.6876796363544775,0.8508833165971569,0.9169534844234057,-0.4168007030691818,-0.8577526434701105,0.16751226305362105,0.9270845818129722,-0.8670474040890174,-0.8601356948061623,0.5491922519332358,0.9274904895520019,-0.15255021377163772,-0.5287358186322322,0.8881753697300429,0.9107358580784252,0.9042708201949797,-0.4597596028179471,0.8439657398760142,0.9213267294169687,0.8075194400970066,-0.46672424537841156,0.931379355345571,0.9140813251824613,0.8706876344164738,-0.41612035496763916,0.7776960839362816,0.9261891153057173,-0.7918370203715686,-0.6552327090096551,0.8274592393506359,0.9278582691251687,0.9037449511793005,-0.4117208483482489,0.8439640939725267,0.9212753384651873,0.2856625523484879
cond_Esum,0.10493788917759349,-0.08293038770258239,0.07829428876989696,0.38292753098138904,-0.14156118982543164,-0.23940453549885019,0.10449664045612439,0.24898113845512346,0.5457421998181243,0.10469935860862249,0.0023719765923811017,0.251328766046864,0.8602952467245135,-0.2885378889267447,0.7464524466452184,0.9989239437469448,-0.8249823785752489,-0.5770298571122474,0.8241435541606121,0.994339487799046,0.6102368132511912,-0.7537984692701014,0.9222754224976524,1.0,-0.3191719920870069,-0.652976335516039,0.9233402987247087,0.9990923441533742,-0.516490659823013,-0.881476708703997,0.08651837067508404,0.9981959675432648,-0.9283420508158957,-0.9507937468668941,0.4479915559958707,0.9962720532863543,-0.0626954119027784,-0.41276212035574034,0.8941244843264232,0.9961061955002231,0.9226880774123879,-0.32793998973659233,0.8244325226467022,0.9994412243300393,0.9029400784776237,-0.3335185620474909,0.9315539966487428,0.99897856161249,0.8604047145305083,-0.2881500423223115,0.7467158087004216,0.9989228729732322,-0.7338649815187346,-0.5395640455755459,0.9227390843318626,0.996927322905116,0.9225386549814649,-0.28280861462966966,0.8243700817463593,0.9994344619811317,0.18761190966495359
humidity_Emean,-0.7288204783201253,0.2498104312289322,-0.20706180986290917,0.25146718458764317,0.07892324344768833,0.43883339897738627,0.011748622635651237,-0.7255514583494951,-0.5249680252744723,-0.7287221863529358,0.16435098465306008,-0.7277456762394188,-0.6834277669500497,0.6058925511271938,-0.8329298188387015,-0.3338226233305861,0.6501230320513474,0.651652390020937,0.03976337212441827,-0.39470597329291396,0.3748379389396034,0.6073573244388828,-0.4401172491065725,-0.3191719920870069,1.0,0.8930184427477463,-0.08577670008154106,-0.3107814862299277,-0.5240743938043967,0.14932245094309574,-0.1847098562950648,-0.36652603612732315,0.17359640308261878,0.1865384266341603,-0.8341032628722039,-0.38867651808653697,0.9204155105508268,0.7791443436451144,-0.19903945655672037,-0.25751711881332645,-0.5233640470390787,0.6781660809001567,-0.7106639481005261,-0.30656740273277694,-0.04077682892820527,0.6957002106444187,-0.3712844578665938,-0.27729788864450367,-0.6824777288697851,0.6051434909061381,-0.8328846049024898,-0.3338363032537296,0.7569589381142425,0.69320273916808,-0.04668609330327759,-0.36099947590026926,-0.5246155927867717,0.5951365887948309,-0.7108353228777089,-0.3063170883152962,-0.14564288257625216
humidity_Emin,-0.6084555381027723,0.2197631939658044,-0.154816171688493,0.07916690038261408,0.09225796355859997,0.3966127775057924,-0.006690419119196524,-0.6445701276532518,-0.5875651307012505,-0.6081911452711215,0.1295477322106183,-0.6471181055401845,-0.8579494441439979,0.6069805135475859,-0.9548722155564444,-0.6597603840051592,0.833044371150299,0.753426436896222,-0.3245329030440738,-0.7108651042525037,0.08595120588382472,0.8088062913705049,-0.6876796363544775,-0.652976335516039,0.8930184427477463,1.0,-0.4577149450857616,-0.6495097647968585,-0.17252200842803955,0.48581681740902344,-0.20302427612082813,-0.6882880972490927,0.49346322616018284,0.5400807979222289,-0.8114091521756193,-0.7057529369065222,0.735966089842534,0.7858761431342931,-0.5247921408864039,-0.6094674479178613,-0.7584954655270646,0.6760388023081038,-0.8712520500267295,-0.6400491874924988,-0.3787670154641695,0.690494006257403,-0.6373686493960503,-0.6203610248860862,-0.8570570167904243,0.6066177561071536,-0.9548451411722273,-0.6597641936782471,0.874943107959462,0.7652491970311035,-0.4261404609085342,-0.687560596241652,-0.7594041574870218,0.5974037582034143,-0.871377017144674,-0.6398461648611937,-0.16743218050052264
humidity_Emax,-0.09650891574728394,-0.019269295076912676,0.021653650598679224,0.4879558814892843,-0.1987612856437533,-0.15580927319725127,0.1657823635596402,0.06315581467895519,0.43435248420912503,-0.09681147055621912,0.0701885176052587,0.06513294950835251,0.7031423315345893,-0.20566817868988765,0.5543930591974646,0.9167613278910901,-0.7053191498749862,-0.5009751796298179,0.8182436545709437,0.897716117511062,0.707352302332878,-0.6158204681838938,0.8508833165971569,0.9233402987247087,-0.08577670008154106,-0.4577149450857616,1.0,0.9226408102720995,-0.7124906398469893,-0.9739433061123484,0.0827869777580337,0.905687827082666,-0.9154818438751533,-0.9273570991901496,0.29970404329490014,0.8971103666622882,0.20748782578723432,-0.2824213060117165,0.9627855720667678,0.945625708029086,0.8064844435659482,-0.2297668857134905,0.6545696167997033,0.9246427176346623,0.8964909570045951,-0.23101937900015018,0.8829373737955112,0.9310681385895406,0.7032255980537216,-0.20584693930705755,0.5545046650688626,0.9167556320915485,-0.5722593632886178,-0.44522908143981005,0.9767781156064465,0.9114649380382633,0.8057956694936048,-0.20323724030626586,0.6544912291979618,0.924679726853722,0.22462675299844856
humidity_Esum,0.0953781797661994,-0.07361468946792653,0.057658613218993855,0.36743553316945504,-0.12606157288784575,-0.2137574580374913,0.08869330659086758,0.2297996634243016,0.5196010751153616,0.09513999299649845,0.005634943906114768,0.23222719238372538,0.8460692682600117,-0.29254382530756196,0.7383105331207825,0.9965215461216143,-0.8176984664027672,-0.5777435035712658,0.8399147344886976,0.9945753279171783,0.5955582517824004,-0.7651253099128839,0.9169534844234057,0.9990923441533742,-0.3107814862299277,-0.6495097647968585,0.9226408102720995,1.0,-0.5133940652110367,-0.8754040583424061,0.08826785483197666,0.9974657424255833,-0.915236532529052,-0.956289228625429,0.45046218581568004,0.9958972348769112,-0.06102773464727057,-0.4155095681704266,0.886970509588008,0.9968226401506807,0.9085036491120934,-0.3318786539957432,0.8116826319951549,0.9975753776122847,0.8917485112948593,-0.3374276849547027,0.9179448471347765,0.99876353668868,0.8461433070798735,-0.29216241352255057,0.7385590574787809,0.9965197558190689,-0.7254385334712514,-0.5395221833574861,0.9262993348689087,0.9976400434017421,0.9083895364582149,-0.2868043772240105,0.8116272419370318,0.9975679701014231,0.17598360940091307
visibility_Emean,0.4774298118614255,-0.04730801967808242,0.02483462850666029,-0.5716617047672831,0.15847615216984337,-0.052094757749978356,-0.16753417222110498,0.3099646492000077,-0.10716716058545507,0.47774789906215537,-0.092747498995468,0.31056767026357235,-0.17836268880057532,-0.09429032784433168,0.031082676708147662,-0.5075928952322034,0.2574066547516626,0.09313928350830682,-0.5750512302957215,-0.4430065612972787,-0.7822594617170026,0.10614246401359657,-0.4168007030691818,-0.516490659823013,-0.5240743938043967,-0.17252200842803955,-0.7124906398469893,-0.5133940652110367,1.0,0.6964695116559617,-0.012694462273509783,-0.4712256416173198,0.6625623858865803,0.5692679403067872,0.3010203417718538,-0.44931746834366526,-0.7458384833608235,-0.20334247751371043,-0.6591472125972683,-0.5669277249868865,-0.3624173066923189,-0.14498780369740483,-0.14181857936701872,-0.5289365798265409,-0.7124691480988238,-0.16614753944658775,-0.535994216340339,-0.5455235193327181,-0.17858230922331864,-0.09328046245162112,0.03128371989481946,-0.5075820745633893,0.09470947214874316,0.024430224539368443,-0.6954824734434537,-0.47307208405684903,-0.3599642620787797,-0.09207552005055376,-0.14196943343796015,-0.5291063739315836,-0.1042839472702935
visibility_Emin,0.03733080883308775,0.07766825930997659,-0.09709058912542957,-0.500730511160018,0.26135212493473137,0.23183001800621655,-0.20794761264721157,-0.14576767139752228,-0.5065289107887812,0.03770892502766073,-0.037517548861643775,-0.14746763376280841,-0.7270634256573267,0.25189070819734477,-0.5826939762160268,-0.8791498558407137,0.7251691131082582,0.5401009796333758,-0.7061023055847256,-0.8607053288724636,-0.6739149496305136,0.5776466131248267,-0.8577526434701105,-0.881476708703997,0.14932245094309574,0.48581681740902344,-0.9739433061123484,-0.8754040583424061,0.6964695116559617,1.0,-0.1025955632623575,-0.8655394080544728,0.9107650142085054,0.8647331870182364,-0.3309678820096231,-0.8573037518826064,-0.1728982288234715,0.32005899616426864,-0.9856881698860834,-0.9005432444037283,-0.8173361142220571,0.2736303140483902,-0.6800382254341256,-0.8838416749341091,-0.8692276702582599,0.2727295379101455,-0.8999296270000778,-0.8843149684919198,-0.7270274102213579,0.2521355718143594,-0.5827413954615616,-0.8791461109457528,0.5996228721881043,0.4865272122838657,-0.9349555515184551,-0.8720117913099126,-0.8164688354513044,0.2489187744228263,-0.6800556632420502,-0.8838585907629531,-0.27097240919745075
visibility_Emax,0.10207452467265184,-0.08815773532868727,-0.018740206126754633,-0.077155153067361,-0.008707188759000768,-0.021730630799592567,-0.015318387781649607,0.08959966661670614,0.027661320480696163,0.10000355953267599,-0.06679961975678518,0.089059305535244,0.12488659164312932,-0.35276867497707237,0.19524935740192734,0.08289650907543983,-0.26523751181391014,-0.4358578033807982,0.06565373319680869,0.09892742686758083,-0.12008997792809312,-0.2763509826010409,0.16751226305362105,0.08651837067508404,-0.1847098562950648,-0.20302427612082813,0.0827869777580337,0.08826785483197666,-0.012694462273509783,-0.1025955632623575,1.0,0.09203379901374317,-0.009764411627338467,-0.08175078577378836,0.33481610490227687,0.09619311187526051,-0.08788897182469077,-0.2926077989501223,0.12679964786262066,0.08348014971862652,0.1023028188080727,-0.40451147752317984,0.1690963773425517,0.08041476702499162,-0.005622089595841542,-0.3748380401778112,0.14046324590001502,0.07971429188559898,0.12188934944283264,-0.3715709211850429,0.19318318983986416,0.08289749824578135,-0.3049015015694435,-0.450522862381566,0.05971217621034023,0.09497807247847496,0.10084477888405445,-0.42372593167822103,0.16904093142244805,0.0803355947887133,0.0007571890456840152
visibility_Esum,0.1447092049989436,-0.09168217468717034,0.08391589635835457,0.3567481422503858,-0.13977636216684994,-0.25426331571912475,0.09851702876742273,0.2830109970806992,0.5605310031617158,0.14447903134644538,-0.0053817989433019575,0.2854026651130394,0.8800434470660703,-0.3073488387450507,0.778297251680537,0.9982502343332729,-0.8377255883906771,-0.5926391552063592,0.8117963050548578,0.9985321583471378,0.5726094589115613,-0.7738376950046262,0.9270845818129722,0.9981959675432648,-0.36652603612732315,-0.6882880972490927,0.905687827082666,0.9974657424255833,-0.4712256416173198,-0.8655394080544728,0.09203379901374317,1.0,-0.9166620047821945,-0.9442693428538627,0.47710279379945864,0.9995952566510417,-0.11631915764413403,-0.43871979757344426,0.8802645788059431,0.9901494019181176,0.9318371266691386,-0.3493444654956878,0.8485840455976725,0.997024953406576,0.8871400184765093,-0.3553760730880283,0.929652948480552,0.9951280708848144,0.8801200472713601,-0.30693301111959687,0.778563593297144,0.9982499971095022,-0.7555231180551938,-0.5586532752064064,0.906153479975152,0.9988064237732737,0.931796920058198,-0.30122621666558286,0.8485263258179554,0.9970068010534829,0.188247650273297
pressure_Emean,-0.03932603408800756,0.1057369594745396,-0.1880774715577874,-0.5546254566747804,0.2561449210747072,0.3546920503704328,-0.2355124880544652,-0.260105022282604,-0.6505646979202439,-0.03920157064503004,-0.011585614024840495,-0.2613695265644997,-0.8297743877438553,0.11606604767645139,-0.6441010490559107,-0.9374731460277063,0.7352373552987675,0.4324870454148053,-0.7041609781811351,-0.902338680558017,-0.785472489704214,0.532045860355799,-0.8670474040890174,-0.9283420508158957,0.17359640308261878,0.49346322616018284,-0.9154818438751533,-0.915236532529052,0.6625623858865803,0.9107650142085054,-0.009764411627338467,-0.9166620047821945,1.0,0.8705663434445868,-0.22184462156021015,-0.9073767701247196,-0.11950994601511061,0.22042980040912447,-0.9156745426632652,-0.9255256575861037,-0.9241499898085379,0.1394873958670874,-0.7845035756417531,-0.9386736418221745,-0.9832273265150866,0.14531370932280707,-0.9580447414401535,-0.9307347010822379,-0.8304193834750446,0.11537029638758774,-0.6445186149371546,-0.9374756249687489,0.6300158198380935,0.39041565322008054,-0.8901309686318777,-0.9078202000834197,-0.923479508614505,0.11005197036857434,-0.7843654709896376,-0.9387279293337992,-0.25348478144242953
pressure_Emin,0.043006714413692256,-0.060254802528447365,0.03393536715852524,-0.37939202642015946,0.12386807482970022,0.14896526582456704,-0.10704492249535763,-0.06707799724077294,-0.38424986536405376,0.04315050204499675,-0.12111328400499506,-0.06972027255421881,-0.735573035982213,0.26047749508290474,-0.6282051537992744,-0.9438286524184415,0.7301858218336122,0.5299774456459159,-0.9332110009733975,-0.9426593950436036,-0.5978183460868577,0.751326096722715,-0.8601356948061623,-0.9507937468668941,0.1865384266341603,0.5400807979222289,-0.9273570991901496,-0.956289228625429,0.5692679403067872,0.8647331870182364,-0.08175078577378836,-0.9442693428538627,0.8705663434445868,1.0,-0.37264520351272523,-0.9401202139904279,-0.05367907338435125,0.3617027441608038,-0.8775911252074629,-0.960671246106853,-0.8148256196768818,0.2938699769664462,-0.7044509823765522,-0.9488929049856903,-0.8538679526624394,0.3008301971279784,-0.851745735670207,-0.9566268532315972,-0.7356069727982183,0.26020596980742067,-0.6283856986520642,-0.9438270490537333,0.6217945027764115,0.488103354190164,-0.9644168019616791,-0.9505252593116275,-0.81449895690144,0.25545153681771904,-0.7044097804921727,-0.9489063315433536,-0.18631969351454078
pressure_Emax,0.4708289960768892,-0.17544049909595516,0.02916082509298547,-0.2014869988769763,-0.005025615438279054,-0.20751927400500678,-0.08386979954327078,0.4431744585816893,0.3083735190567564,0.47033779523748614,-0.11385854980379084,0.44635478845571325,0.6053697783826222,-0.7239238254873599,0.7324588931466419,0.4419119024066642,-0.7360467483051382,-0.8165632229860308,0.20917046281062412,0.500650927751633,-0.2731915998222034,-0.7614790247396376,0.5491922519332358,0.4479915559958707,-0.8341032628722039,-0.8114091521756193,0.29970404329490014,0.45046218581568004,0.3010203417718538,-0.3309678820096231,0.33481610490227687,0.47710279379945864,-0.22184462156021015,-0.37264520351272523,1.0,0.49490490119632224,-0.7021623706947151,-0.8729760326808595,0.37411361457334263,0.42110567416103256,0.4922522455321008,-0.807955562272411,0.6039585139255351,0.42732925379324277,0.09539952827367548,-0.8217039913153759,0.4316701488020306,0.41690880687761483,0.603673149182709,-0.7254889695127205,0.7318949829084751,0.44191871610168726,-0.7836521159899067,-0.834253609987601,0.26902351522874685,0.4822868729883731,0.4930880080480821,-0.7198583976142567,0.6042068268042085,0.42708193286500196,0.10213611092559836
pressure_Esum,0.1625982294499622,-0.0959857388722575,0.08329148774689477,0.34063436343067327,-0.13558144304107478,-0.2561143000252541,0.09140048804768393,0.2963722211758374,0.5626311449464181,0.1623699050062506,-0.010175967144691019,0.2988099537265144,0.8860906484489018,-0.32039343677179666,0.7918154611836544,0.9963532019666095,-0.8442182982675649,-0.6030966870530828,0.8060031146166302,0.9992765492454436,0.550728559120787,-0.7857785088789779,0.9274904895520019,0.9962720532863543,-0.38867651808653697,-0.7057529369065222,0.8971103666622882,0.9958972348769112,-0.44931746834366526,-0.8573037518826064,0.09619311187526051,0.9995952566510417,-0.9073767701247196,-0.9401202139904279,0.49490490119632224,1.0,-0.1418636375809958,-0.45484083936647013,0.8727611842023029,0.9868492892309876,0.9326262945411824,-0.36377859692044234,0.8565112925077836,0.9944737440308239,0.8755833982009422,-0.37002180570449095,0.9254866622409487,0.9922359115559425,0.8861333428759457,-0.31996541827387737,0.7920750933340915,0.9963530947504176,-0.7659226943724814,-0.5704724412622575,0.897728713827495,0.998655556635605,0.9326417172749424,-0.31405466439903307,0.8564597268333152,0.9944488190201904,0.1861630303601943
cloudcover_Emean,-0.7154406761873785,0.18083801958418583,-0.12955387442088798,0.4417489046348677,-0.029719275353402855,0.3114341490223411,0.12913547351650623,-0.62982394981211,-0.3026693839122295,-0.7154927928427879,0.14967771254924866,-0.6315994828617223,-0.439635946483939,0.43752909754241365,-0.6342419361302959,-0.07548009145376322,0.3841404680420813,0.4209382251790327,0.19729398932894235,-0.1476476414929812,0.6055225356559486,0.45784476612632624,-0.15255021377163772,-0.0626954119027784,0.9204155105508268,0.735966089842534,0.20748782578723432,-0.06102773464727057,-0.7458384833608235,-0.1728982288234715,-0.08788897182469077,-0.11631915764413403,-0.11950994601511061,-0.05367907338435125,-0.7021623706947151,-0.1418636375809958,1.0,0.63421111765965,0.1335783736366261,0.004150089928547917,-0.2545809296399895,0.5095485632901556,-0.47740224500284034,-0.047961114123128576,0.22294448733050287,0.5359374923562262,-0.06226611608346224,-0.022516511590078777,-0.43896781638682175,0.43600747880096324,-0.6344393664399839,-0.07549207981425159,0.5256113736161568,0.4758203708930185,0.21888656145730445,-0.11129458680672429,-0.256795251038601,0.4228762867827631,-0.4776025949988054,-0.04772433714888766,-0.040008054851296077
cloudcover_Emin,-0.44639265466239064,0.18882413955350866,-0.03394491146812803,0.2517529153046822,-0.022229468667337098,0.19888026966782443,0.10332674790294304,-0.4072018297361953,-0.24381506381497653,-0.44596213274892704,0.12489819595847464,-0.41069666868956134,-0.5501214486363093,0.8593279836760178,-0.691931863035321,-0.4063975841965291,0.7448970474558093,0.88069366034467,-0.1927691782069242,-0.4608360138552334,0.29432237866323724,0.7197556196482632,-0.5287358186322322,-0.41276212035574034,0.7791443436451144,0.7858761431342931,-0.2824213060117165,-0.4155095681704266,-0.20334247751371043,0.32005899616426864,-0.2926077989501223,-0.43871979757344426,0.22042980040912447,0.3617027441608038,-0.8729760326808595,-0.45484083936647013,0.63421111765965,1.0,-0.3682163678576304,-0.3897311709897798,-0.4485567587036469,0.9267418444088729,-0.5677573325106833,-0.39349032796020106,-0.07091964685611196,0.9565815411213618,-0.414075256209224,-0.38461301570044143,-0.5482077352022603,0.8589260274629836,-0.69127397998462,-0.4064024061884744,0.7865315487733945,0.8960758188933741,-0.24836995455870203,-0.4440867086661717,-0.44809778970035496,0.8464018766281963,-0.5681609189994296,-0.3932347437152195,-0.09440796737602962
cloudcover_Emax,-0.02519105441261983,-0.07000343110513411,0.08875367879402205,0.5109693634754744,-0.25705881023186045,-0.27350464182472833,0.23927835581663512,0.1627721977380559,0.5306420798647574,-0.02561874470474443,0.04824056944556735,0.16466280900243166,0.7563497889860954,-0.30257574892721445,0.6162031876801609,0.8926972948691254,-0.7580053353388768,-0.5747857294408879,0.6987833112222985,0.875699394578718,0.6659222318507242,-0.5990299886873496,0.8881753697300429,0.8941244843264232,-0.19903945655672037,-0.5247921408864039,0.9627855720667678,0.886970509588008,-0.6591472125972683,-0.9856881698860834,0.12679964786262066,0.8802645788059431,-0.9156745426632652,-0.8775911252074629,0.37411361457334263,0.8727611842023029,0.1335783736366261,-0.3682163678576304,1.0,0.9087955517049309,0.8390575862308842,-0.3260399511274496,0.7097029834181181,0.8960785785628845,0.8661278886302312,-0.3235302555492825,0.9159255442323502,0.8948073693803219,0.7562085016123136,-0.30294662466409,0.6161712439494095,0.8926945093253058,-0.6400629984484403,-0.526788536172172,0.9246049815262495,0.8849739666026883,0.838078754364434,-0.30065252922955366,0.7096731214598826,0.8960803387023518,0.2804078085569718
cloudcover_Esum,0.05003317028616358,-0.0661637579846921,0.05019132543742979,0.39861476151202563,-0.13034831508472647,-0.19476226967102234,0.09789924587715511,0.19166866066820404,0.5034917953987003,0.049798315705329714,0.013055493746060241,0.1940635006845627,0.8198920819009972,-0.2755126473680514,0.7004847115402049,0.991992513028426,-0.8010239731819464,-0.5643392819697799,0.8479371045959064,0.9852734284269212,0.6334667961468405,-0.739389158075355,0.9107358580784252,0.9961061955002231,-0.25751711881332645,-0.6094674479178613,0.945625708029086,0.9968226401506807,-0.5669277249868865,-0.9005432444037283,0.08348014971862652,0.9901494019181176,-0.9255256575861037,-0.960671246106853,0.42110567416103256,0.9868492892309876,0.004150089928547917,-0.3897311709897798,0.9087955517049309,1.0,0.8937188807424779,-0.31200101125859986,0.7804213250399145,0.9950349674110713,0.9041031579241844,-0.3170095106174326,0.9174900757889062,0.9979108037970885,0.8199853751181313,-0.275161007488054,0.700721641773322,0.9919895731691021,-0.6973198625381872,-0.521094672515115,0.946469601088055,0.9912486402680434,0.8934796950172673,-0.2701939722509409,0.7803644742686143,0.9950384939388941,0.17751737173533638
heatIndexC_Emean,0.3242424656286138,-0.19114786481661206,0.24143740741651387,0.37770997751323143,-0.24329392859983318,-0.46979843202752064,0.18433559087405646,0.5121328024516039,0.7679517965192351,0.3240536277624563,-0.06200699279236135,0.5138158738121988,0.9791186325588415,-0.2947563336479273,0.8750540292931515,0.9371164219625451,-0.8744824306953591,-0.5978778949544379,0.5967413231232078,0.929283564669057,0.5350122180014338,-0.6911238116138896,0.9042708201949797,0.9226880774123879,-0.5233640470390787,-0.7584954655270646,0.8064844435659482,0.9085036491120934,-0.3624173066923189,-0.8173361142220571,0.1023028188080727,0.9318371266691386,-0.9241499898085379,-0.8148256196768818,0.4922522455321008,0.9326262945411824,-0.2545809296399895,-0.4485567587036469,0.8390575862308842,0.8937188807424779,1.0,-0.34164313502481153,0.9543946421074792,0.9274736381845294,0.8719163016575904,-0.34930257616752225,0.9626744448628906,0.9092560835746947,0.9793071023780544,-0.294660193496944,0.8753399589857507,0.937124198049708,-0.8302399437342521,-0.5794780442456648,0.7724292050327701,0.9203474042493717,0.9999854377621934,-0.2885116821684735,0.9543100299755047,0.9274336630092895,0.2586312312263751
heatIndexC_Emin,-0.35579027292116844,0.16619383327521028,-0.00788721799352047,0.25784107729068984,-0.03431574944703066,0.1289305980030446,0.08155602890286662,-0.3076029334997491,-0.14139423546775398,-0.3550946856056729,0.11126535300650602,-0.3093007128976298,-0.4315416332077695,0.9800518839331147,-0.5886375744665461,-0.3190208787406515,0.6905209505065922,0.8743257408910882,-0.15279452795052287,-0.3700086823770804,0.31305603491800854,0.6695206383240343,-0.4597596028179471,-0.32793998973659233,0.6781660809001567,0.6760388023081038,-0.2297668857134905,-0.3318786539957432,-0.14498780369740483,0.2736303140483902,-0.40451147752317984,-0.3493444654956878,0.1394873958670874,0.2938699769664462,-0.807955562272411,-0.36377859692044234,0.5095485632901556,0.9267418444088729,-0.3260399511274496,-0.31200101125859986,-0.34164313502481153,1.0,-0.47301362263819197,-0.3088110687664204,0.0029172991617228343,0.9878827636271355,-0.3511343256452614,-0.3032547463899442,-0.4290480432117065,0.9811195885896055,-0.5875425112758064,-0.3190252401929185,0.7297162356540893,0.8886463927861734,-0.192096574802528,-0.3560447648228248,-0.33984262191693604,0.9788305237335932,-0.4735358491457292,-0.3085552049497745,-0.06946804129054997
heatIndexC_Emax,0.497959862907047,-0.23641171394074725,0.2514554095823518,0.211965543778498,-0.21476440826739823,-0.5130910805200751,0.1374756105647832,0.6440703457305499,0.7765653851213621,0.4977867309186983,-0.1088502454227059,0.645469163386623,0.9862753271244349,-0.42664822841141614,0.9679761714264067,0.8421297354914458,-0.8890416979197439,-0.6711217395390792,0.4683617198693269,0.8569814108275875,0.2887594595591422,-0.7418960629278232,0.8439657398760142,0.8244325226467022,-0.7106639481005261,-0.8712520500267295,0.6545696167997033,0.8116826319951549,-0.14181857936701872,-0.6800382254341256,0.1690963773425517,0.8485840455976725,-0.7845035756417531,-0.7044509823765522,0.6039585139255351,0.8565112925077836,-0.47740224500284034,-0.5677573325106833,0.7097029834181181,0.7804213250399145,0.9543946421074792,-0.47301362263819197,1.0,0.8253349539369293,0.7100810681093729,-0.47490511574464683,0.8746800856214448,0.8017021252777055,0.9860051734010051,-0.4269621267541056,0.9680609374409048,0.842140438921302,-0.892487259793173,-0.6699236186282123,0.6184241914721947,0.8383125108347884,0.9544608709183721,-0.4213309217271274,0.9999978046617498,0.8252322416900569,0.23842291228838505
heatIndexC_Esum,0.10008876109101454,-0.08460383145839694,0.08825850184997137,0.39813385740739043,-0.1498682364767242,-0.2491059065408807,0.1148321093549383,0.2508387117493809,0.5563336952997114,0.09985909604610475,0.003007100881708974,0.25307546880586806,0.8617930371901281,-0.2707883320976489,0.740328768165403,0.9994651423456563,-0.8184146438764958,-0.5621954343321953,0.8204399390506264,0.9921498761682488,0.6301382811703018,-0.7370051198229399,0.9213267294169687,0.9994412243300393,-0.30656740273277694,-0.6400491874924988,0.9246427176346623,0.9975753776122847,-0.5289365798265409,-0.8838416749341091,0.08041476702499162,0.997024953406576,-0.9386736418221745,-0.9488929049856903,0.42732925379324277,0.9944737440308239,-0.047961114123128576,-0.39349032796020106,0.8960785785628845,0.9950349674110713,0.9274736381845294,-0.3088110687664204,0.8253349539369293,1.0,0.9156348479632522,-0.31415825056591257,0.937711268493344,0.9988880623214753,0.8619621638979753,-0.2704075001083172,0.7406135170168604,0.9994645067220596,-0.7262767451183373,-0.524613601928887,0.9232425315227817,0.9948415053759059,0.9272826231662329,-0.26526590637393566,0.8252610172604951,0.9999999546615577,0.1919603397666179
dewPointC_Emean,-0.03800114952558256,-0.07196917569689479,0.15979636200351957,0.5848582535380317,-0.23426336037114415,-0.29271961539126606,0.2183783305155041,0.18147301798906446,0.5970831937704031,-0.0381267243292451,0.026943918456057807,0.18229362127418214,0.7564568881402477,0.018212045549012543,0.5479834041642562,0.9113944318690966,-0.6398773955848623,-0.3094872055631704,0.7312316422721363,0.8686211523508812,0.8446645330952095,-0.4605217230985544,0.8075194400970066,0.9029400784776237,-0.04077682892820527,-0.3787670154641695,0.8964909570045951,0.8917485112948593,-0.7124691480988238,-0.8692276702582599,-0.005622089595841542,0.8871400184765093,-0.9832273265150866,-0.8538679526624394,0.09539952827367548,0.8755833982009422,0.22294448733050287,-0.07091964685611196,0.8661278886302312,0.9041031579241844,0.8719163016575904,0.0029172991617228343,0.7100810681093729,0.9156348479632522,1.0,0.0023722141019792862,0.9103180131590501,0.9113842774293094,0.7573235305062364,0.018191040009274777,0.5484317946300694,0.9113955391142744,-0.5260950825974433,-0.2641943666211005,0.8830550621640184,0.8773441277231988,0.8713358958036329,0.020234198960389888,0.7098689437936132,0.9157341031828666,0.21728024186966496
