,tempC,tempF,windspeedMiles,windspeedKmph,winddirDegree,cond,precipMM,humidity,visibility,pressure,cloudcover,heatIndexC,heatIndexF,dewPointC,dewPointF,windChillC,windChillF,windGustMiles,windGustKmph,feelsLikeC,feelsLikeF
2015-01-13,0.20885416666666679,0.22945601852083322,0.2831101189687498,0.26408617419791675,0.16278623696875003,0.3991228069375002,0.002396755281249999,0.7861564008750005,0.921875,0.8227370690104155,0.4844270833333337,0.24084051707291684,0.24941037735416657,0.5000000000416667,0.5010416666666665,0.20885416666666679,0.22945601852083322,0.2070312501145836,0.21506076378124975,0.24084051707291684,0.24941037735416657
2015-01-14,0.28828125000000004,0.31177662034375003,0.1964285714895835,0.1818181819583333,0.16052880080208332,0.474780701635417,0.0003687315729166667,0.8026117150000002,0.8483072916666666,0.8117816092604158,0.3038020833333333,0.3405172413020834,0.35013757867708334,0.5973557691979168,0.5945833333333336,0.28828125000000004,0.31177662034375003,0.14867424235416676,0.15451388896875004,0.33620689654166674,0.3462067610520833
2015-01-15,0.28125000000000017,0.30208333339583343,0.23270089293749993,0.21342329532291662,0.16707979227083336,0.3991228070000001,0.0003687315729166667,0.7951388889270835,0.771484375,0.8054956896249988,0.2809895833333334,0.33045977004166666,0.3372641509479166,0.5713141025624996,0.5754166666666664,0.28125000000000017,0.30208333339583343,0.17779356062500018,0.18214699073958315,0.32614942528124996,0.33333333332291676
2015-01-16,0.2533854166666666,0.27502893514583326,0.26785714277083333,0.24940814395833322,0.17439801702083343,0.4649122805312503,0.0,0.7461503623229168,1.0,0.7907686781562494,0.22619791666666678,0.28448275848958327,0.29137185534375004,0.49679487179166615,0.5037500000000001,0.2533854166666666,0.27502893514583326,0.19507575764583351,0.20254629607291666,0.28448275848958327,0.29137185534375004
2015-01-17,0.20625000000000007,0.22873263890624998,0.2568824403229164,0.23354640160416665,0.16014518415625,0.44736842102083346,0.0,0.6877264492499995,1.0,0.7868175286874993,0.043802083333333325,0.2255747125520833,0.23584905666666667,0.3778044873958333,0.3891666666666666,0.20625000000000007,0.22873263890624998,0.17672821964583332,0.1826533564791666,0.21821120686458328,0.22651336481249998
2015-01-18,0.16328124999999996,0.1818576388854168,0.3428199406458336,0.32859848483333326,0.7071382200104167,0.5416666665520834,0.008918694791666673,0.6189613526250001,0.8541666666666666,0.6659482759166658,0.4863020833333332,0.175287356125,0.18740172953125003,0.24479166684375,0.25958333333333333,0.16328124999999996,0.1818576388854168,0.2670454546979166,0.2745225695520831,0.17259339064583332,0.1849449685208334
2015-01-19,0.32239583333333327,0.34389467590625,0.10751488081250005,0.08735795448958338,0.5659820585312502,0.48026315777083367,0.00011522861458333332,0.6442481884583333,1.0,0.7349137930625002,0.2939062500000001,0.33297413784375,0.34158805032291656,0.45552884613541655,0.46812500000000035,0.32239583333333327,0.34389467590625,0.07694128775000006,0.0824652777916667,0.3286637930833333,0.3376572326979166
2015-01-20,0.3770833333333332,0.39236111111458344,0.13244047625,0.1170691287916667,0.285750118,0.4890350876562502,0.0,0.6107336956770834,1.0,0.8071120688958318,0.17864583333333328,0.36494252880208333,0.3734276729374999,0.5140224357291666,0.510625000000001,0.3770833333333332,0.39236111111458344,0.09398674238541666,0.10141782409375,0.36494252880208333,0.3734276729374999
2015-01-21,0.41328125,0.44024884251041657,0.08482142827083346,0.07137784076041673,0.4787535411041666,0.5899122805729171,0.0002535029583333334,0.6169233091562499,1.0,0.8390804599895819,0.41119791666666666,0.4186422414062499,0.4240369496875,0.54166666628125,0.5500000000000006,0.41328125,0.44024884251041657,0.06001420445833342,0.06618923613541665,0.4186422414062499,0.4240369496875
2015-01-22,0.3609375000000001,0.3817997684791666,0.22377232145833334,0.21058238644791683,0.3151115439479167,0.7132675436354169,0.0022815266458333346,0.6105827295729167,1.0,0.8261494253645821,0.45015625,0.34087643679166674,0.35053066036458325,0.46674679515625,0.4810416666666668,0.3609375000000001,0.3817997684791666,0.16702178042708327,0.17230902776041668,0.34087643679166674,0.35053066036458325
2015-01-23,0.2221354166666668,0.24565972230208347,0.3668154762187501,0.3519176136562501,0.1889754485104166,0.5608552630000002,0.0009679203854166669,0.6397192029999998,1.0,0.8568606323958349,0.3090104166666667,0.2164152298541668,0.22897012574999995,0.3361378208020834,0.3585416666666668,0.2221354166666668,0.24565972230208347,0.2803030303125,0.28269675924999993,0.2164152298541668,0.22897012574999995
2015-01-24,0.2166666666666667,0.23842592592708342,0.35546875,0.3387784090624999,0.2103694523124999,0.35307017540625,0.0,0.6248490338020833,1.0,0.9134339080416667,0.29796874999999984,0.21120689645833346,0.22327044011458316,0.32491987207291667,0.3356250000000001,0.2166666666666667,0.23842592592708342,0.2677556817916666,0.27097800920833337,0.21120689645833346,0.22327044011458316
2015-01-25,0.26614583333333325,0.2848668980624998,0.2420014880208333,0.22407670446874994,0.20831857883333324,0.41447368415625,0.0,0.6428894927187497,1.0,0.9146910921250013,0.1488541666666667,0.26113505731250003,0.27211084905208344,0.39142628239583344,0.40479166666666666,0.26614583333333325,0.2848668980624998,0.17791193178125,0.18142361107291652,0.25682471255208333,0.26818003142708347
2015-01-26,0.3666666666666667,0.3823784721041667,0.2167038690833334,0.1985085226875,0.1933427762291667,0.44736842102083346,0.0,0.6606280193645833,1.0,0.8724856322291655,0.01911458333333334,0.35686063227083337,0.36694182383333335,0.5320512817395834,0.5372916666666674,0.3666666666666667,0.3823784721041667,0.13790246221874994,0.1448206017708334,0.35686063227083337,0.36694182383333335
2015-01-27,0.3679687499999999,0.3822337963125,0.18154761906249997,0.16347064398958336,0.19977573184374997,0.45065789467708356,0.0,0.6405495169166667,1.0,0.8063936782708329,0.15963541666666672,0.3581178161250001,0.36360062893749995,0.4975961536770827,0.5008333333333328,0.3679687499999999,0.3822337963125,0.12346117429166663,0.13179976838541663,0.3581178161250001,0.36360062893749995
2015-01-28,0.37369791666666674,0.39438657404166655,0.18805803570833335,0.16832386370833338,0.15614671858333334,0.503289473541667,0.001106194739583334,0.6303592994479168,1.0,0.7629310345312499,0.23906250000000007,0.3855962642708332,0.3955385220312501,0.521634615239583,0.5285416666666672,0.37369791666666674,0.39438657404166655,0.13293087121875008,0.14163773154166662,0.3855962642708332,0.3955385220312501
2015-01-29,0.3333333333333334,0.3560474537187499,0.20684523804166666,0.1878551135833333,0.1834425165208334,0.3815789472812501,0.0,0.6921799516875002,1.0,0.8036997125416653,0.17447916666666677,0.3419540230000002,0.3511202830416667,0.5372596150937499,0.5510416666666671,0.3333333333333334,0.3560474537187499,0.14050662882291656,0.14525462952083334,0.3419540230000002,0.3511202830416667
2015-01-30,0.30130208333333325,0.32016782410416667,0.24014136908333317,0.2200520834166667,0.19127714822916667,0.4188596490416669,0.0,0.6438707729270833,1.0,0.850215517395835,0.20166666666666666,0.28681752870833344,0.29736635221874996,0.4379006413229157,0.4454166666666662,0.30130208333333325,0.32016782410416667,0.16796875005208345,0.17310474533333334,0.28681752870833344,0.29736635221874996
2015-01-31,0.25625000000000003,0.2812499999895834,0.32105654766666686,0.30658143944791666,0.18868035902083347,0.49780701740625016,0.0,0.6093749999791669,1.0,0.9114583333437506,0.1291145833333333,0.2442528735104165,0.2542256289479167,0.3513621797916667,0.36541666666666667,0.25625000000000003,0.2812499999895834,0.22668087123958336,0.23169849532291656,0.2442528735104165,0.2542256289479167
2015-02-01,0.1992187500000001,0.22135416664583332,0.37946428562499973,0.3649384469374999,0.19045089710416674,0.38157894728125025,0.0016592921145833339,0.624396135270833,1.0,0.9358836206666673,0.4337500000000001,0.20635775854166685,0.21796383640624986,0.28084935920833337,0.3070833333333336,0.1992187500000001,0.22135416664583332,0.2898910985416667,0.2927517360937501,0.20348419534375017,0.21403301879166656
2015-02-02,0.21458333333333332,0.23885995370833324,0.34151785712499994,0.33120265155208345,0.18612783290624998,0.5263157894270835,0.0,0.5855223429895836,1.0,0.9660560343750006,0.08244791666666666,0.20977011483333333,0.2206171383645834,0.26522435920833337,0.2758333333333333,0.21458333333333332,0.23885995370833324,0.25130208330208315,0.25860821756249996,0.20545977007291663,0.21668632072916674
2015-02-03,0.19505208333333346,0.21325231483333332,0.2633928572083334,0.2477509469270834,0.19701664305208325,0.42543859640625,0.0,0.6480223429999997,1.0,0.9549209768541674,0.2650520833333331,0.17331178163541672,0.18730345911458332,0.29366987197916666,0.31437499999999985,0.19505208333333346,0.21325231483333332,0.1931818181979165,0.20023148152083345,0.17331178163541672,0.1849449685520833
2015-02-04,0.21874999999999997,0.24421296293749994,0.2088913689999999,0.19199810601041667,0.19107058546875,0.3596491226562502,0.0,0.6593448067395834,1.0,0.895474138052084,0.31864583333333335,0.21461925289583336,0.22543238994791667,0.3301282053958334,0.3510416666666665,0.21874999999999997,0.24421296293749994,0.15920928034375015,0.16637731474999987,0.21174568967708332,0.22228773585416664
2015-02-05,0.31328125,0.33188657412499994,0.1940104167708331,0.17080965925,0.22460753057291674,0.6041666665208338,0.001106194739583334,0.5880132850520834,1.0,0.880747126416667,0.29328125,0.28735632176041664,0.29854559754166665,0.3461538464687501,0.3599999999999997,0.31328125,0.33188657412499994,0.14488636358333343,0.15104166663541665,0.27729885054166664,0.28753930819791657
2015-02-06,0.3104166666666666,0.3282696759270832,0.21019345241666668,0.18678977278125,0.22344192627083326,0.5197368420625001,0.0007374631458333335,0.5985809178749996,1.0,0.8600933910729162,0.24786458333333347,0.28879310338541664,0.29844732703125004,0.3601762823333334,0.38062499999999977,0.3104166666666666,0.3282696759270832,0.1536458333333334,0.16138599533333334,0.28879310338541664,0.29844732703125004
2015-02-07,0.33125000000000004,0.3557581018645834,0.1636904761979167,0.14642518944791663,0.24120632672916678,0.6447368419062504,0.001106194739583334,0.6012983092083333,1.0,0.8390804599895819,0.2983333333333333,0.31752873554166666,0.3281249999479166,0.4038461542187494,0.4212499999999995,0.33125000000000004,0.3557581018645834,0.11612215911458336,0.12109374996874998,0.31752873554166666,0.3281249999479166
2015-02-08,0.43645833333333334,0.4660011573958333,0.12053571425000002,0.10227272732291663,0.3995367091562499,0.5756578946458335,0.0,0.5907306763125001,1.0,0.8290229886979156,0.1891666666666668,0.41648706885416686,0.42610062890625006,0.4563301282812497,0.47395833333333304,0.43645833333333334,0.4660011573958333,0.08049242418750006,0.09027777774999995,0.41648706885416686,0.42610062890625006
2015-02-09,0.36432291666666666,0.38744212960416674,0.19754464281250003,0.17945075764583338,0.18915250234375,0.5383771928333339,0.0,0.5791062801875001,1.0,0.8520114945624996,0.26963541666666657,0.3412356321666668,0.35062893082291663,0.3950320516041667,0.40416666666666673,0.36432291666666666,0.38744212960416674,0.1478456439895832,0.15176504623958342,0.3412356321666668,0.35062893082291663
2015-02-10,0.29791666666666655,0.31553819446875,0.2578125000208333,0.2451467803645833,0.18108179888541664,0.49013157890625014,0.0,0.5927687198437501,1.0,0.813577586281249,0.10708333333333336,0.2758620688854167,0.28773584908333344,0.37940705161458294,0.38624999999999954,0.29791666666666655,0.31553819446875,0.18773674245833338,0.1912615740729167,0.2758620688854167,0.28773584908333344
2015-02-11,0.2658854166666666,0.28776041665624996,0.17410714282291673,0.15684185606250003,0.1763898725520833,0.41885964904166667,0.0009218289479166671,0.7004076086875001,1.0,0.7902298850104161,0.40182291666666664,0.27819683893749986,0.28822720128125007,0.4370993593229165,0.4556249999999998,0.2658854166666666,0.28776041665624996,0.12653882579166667,0.13114872684375,0.27819683893749986,0.28822720128125007
2015-02-12,0.39531249999999996,0.4103009258749999,0.1428571429479167,0.1221590910625001,0.38708392353125043,0.641447368145834,0.0012905605312500009,0.6304347825937496,0.9895833333333334,0.7667025862812501,0.39864583333333337,0.3803879309895833,0.3911163521145835,0.5032051281666666,0.5072916666666661,0.39531249999999996,0.4103009258749999,0.09907670452083334,0.10626446762500004,0.3803879309895833,0.3911163521145835
2015-02-13,0.30963541666666666,0.3282696758333332,0.20331101184374992,0.18584280304166664,0.1812736071666665,0.35964912268750004,0.0,0.6456823671666668,1.0,0.7706537357083327,0.50984375,0.3011853448854166,0.3130896226354167,0.47115384650000003,0.48229166666666695,0.3138020833333332,0.3317418980416666,0.13790246214583335,0.14597800921875,0.3011853448854166,0.3130896226354167
2015-02-14,0.26328124999999997,0.28862847221875004,0.21205357136458336,0.1909327651249999,0.18136213412499994,0.5252192980625005,0.002535029572916666,0.7851751208125001,0.921875,0.7922054596562487,0.5930729166666667,0.2893318964895833,0.2985455974687499,0.584535256208333,0.5866666666666672,0.26328124999999997,0.28862847221875004,0.15494791665624996,0.16153067121875006,0.2893318964895833,0.2985455974687499
2015-02-15,0.3229166666666666,0.34215856477083334,0.25837053576041663,0.2392282198020832,0.2716595845312498,0.4714912280729166,0.05081581862500001,0.7155797101770833,0.8854166666666666,0.836745689864583,0.47369791666666655,0.3376436781979169,0.3424724842916667,0.5661057690312495,0.5677083333333334,0.3229166666666666,0.34215856477083334,0.22975852271874994,0.23336226860416667,0.3376436781979169,0.3424724842916667
2015-02-16,0.39869791666666665,0.4179687499479167,0.22172619053125006,0.20513731071874997,0.2673955381875,0.55263157890625,0.0014057891250000003,0.6560235507812496,0.9895833333333334,0.8121408047291662,0.16942708333333334,0.39278017252083325,0.40340015728124995,0.5460737175937499,0.5522916666666675,0.39869791666666665,0.4179687499479167,0.16785037885416673,0.1721643518229167,0.39278017252083325,0.40340015728124995
2015-02-17,0.38177083333333317,0.4037905092500001,0.23958333339583315,0.22099905303124986,0.27462523603124994,0.44736842102083346,0.0,0.6000905798229165,1.0,0.7864583332812494,0.10208333333333336,0.3696120690104167,0.37775157231249984,0.46875000017708274,0.4731249999999994,0.38177083333333317,0.4037905092500001,0.17459753782291665,0.17947048615625008,0.3696120690104167,0.37775157231249984
2015-02-18,0.31249999999999994,0.3344907407291666,0.27232142856249986,0.2572206439375,0.24423099628125003,0.5263157894270835,0.0,0.6127717391249997,1.0,0.8117816092916659,0.1602083333333333,0.30028735624999986,0.3097484276770834,0.43910256446874957,0.4472916666666664,0.31249999999999994,0.3344907407291666,0.2017045454166667,0.20464409727083335,0.30028735624999986,0.3097484276770834
2015-02-19,0.29375,0.3113425925624999,0.27883184530208344,0.2614820075729168,0.20972025496875,0.40789473678125,0.001106194739583334,0.6293780192916667,1.0,0.8502155174166662,0.2897916666666667,0.27873563208333335,0.28773584906250005,0.4294871798854159,0.439375,0.29375,0.3113425925624999,0.2080965909999999,0.2132523148437501,0.27873563208333335,0.28773584906250005
2015-02-20,0.2708333333333332,0.2942708333020834,0.33277529756249996,0.3209043561041666,0.22596494346874998,0.2807017542708334,0.0,0.6468146135208332,1.0,0.8591954024583329,0.4102083333333335,0.2667025862083335,0.27564858492708344,0.4262820516354158,0.4316666666666667,0.2708333333333332,0.2942708333020834,0.25402462118749985,0.25781249994791666,0.2667025862083335,0.27564858492708344
2015-02-21,0.2854166666666666,0.3083043981354166,0.2633928572291665,0.24656723481249998,0.24364081679166674,0.3859649121562501,0.0,0.6350392511666665,1.0,0.8721264368229171,0.21734374999999986,0.2778376435833333,0.28881682390625,0.4262820516770827,0.4316666666666667,0.2854166666666666,0.3083043981354166,0.18939393933333346,0.19212962961458316,0.2778376435833333,0.28881682390625
2015-02-22,0.35703125000000036,0.3742766203437497,0.2529761904791666,0.2354403409374999,0.2577018413541667,0.44736842102083346,0.0,0.5439311594479167,1.0,0.8778735631770836,0.03203125000000002,0.3290229885104167,0.3349056603541665,0.38341346183333336,0.39937499999999987,0.35703125000000036,0.3742766203437497,0.17767518945833338,0.18185763891666665,0.3290229885104167,0.3349056603541665
2015-02-23,0.40703124999999996,0.43532986103124977,0.22414434524999996,0.2121212120520832,0.2486573418333334,0.44736842102083346,0.0,0.5353260870625,1.0,0.8514727011249983,0.011197916666666669,0.3694324712916665,0.3788325471249998,0.42988782082291666,0.44083333333333347,0.40703124999999996,0.43532986103124977,0.14891098487500004,0.15581597215624998,0.3694324712916665,0.3788325471249998
2015-02-24,0.48828125000000006,0.5096932871145834,0.2014508928333334,0.17803030305208334,0.2592805713125,0.44736842102083346,0.0,0.5598580917499999,1.0,0.802622126510416,0.01239583333333334,0.4732399425520836,0.47700471694791674,0.5620993586249998,0.5702083333333344,0.48828125000000006,0.5096932871145834,0.12156723481249998,0.12579571754166666,0.4732399425520836,0.47700471694791674
2015-02-25,0.4026041666666669,0.42390046301041656,0.23958333327083328,0.22443181817708324,0.24284407457291665,0.30921052628125,0.0003687315729166667,0.6203955314374999,1.0,0.7916666666770826,0.16296875000000013,0.39691091956249996,0.40605345908333335,0.5340544870625,0.5381249999999999,0.4026041666666669,0.42390046301041656,0.16796874997916686,0.16941550916666656,0.39691091956249996,0.40605345908333335
2015-02-26,0.40156249999999954,0.4244791666666667,0.2485119047916665,0.22668087127083336,0.23894889046875,0.44736842102083346,0.0,0.6137530193020835,1.0,0.7916666666458325,0.06354166666666661,0.3890086208229165,0.4005503145,0.539663461333333,0.548541666666667,0.40156249999999954,0.4244791666666667,0.16252367430208337,0.16739004625,0.3890086208229165,0.4005503145
2015-02-27,0.40833333333333305,0.4351851851354165,0.27232142864583325,0.25627367420833336,0.23623406525000004,0.44736842102083346,0.0,0.6167723430416666,1.0,0.8117816092916659,0.030677083333333327,0.4022988506145833,0.41037735853125024,0.5653044869687497,0.5666666666666669,0.40833333333333305,0.4351851851354165,0.17803030306249992,0.18402777779166668,0.4022988506145833,0.41037735853125024
2015-02-28,0.3747395833333334,0.39756944444791653,0.2771577381666667,0.2682291667291667,0.21774669507291655,0.41447368415625,0.0,0.6381340579895831,1.0,0.8281250001041652,0.06666666666666665,0.3748204022708334,0.38266509429166656,0.5520833331562494,0.5547916666666668,0.3747395833333334,0.39756944444791653,0.19282670445833316,0.19769965282291668,0.3748204022708334,0.38266509429166656
2015-03-01,0.37578125,0.4020543981458333,0.2291666667083333,0.21117424246875002,0.1962936732604167,0.44736842102083346,0.0,0.600769927572917,1.0,0.8198635058854159,0.06463541666666663,0.3511135057395834,0.36143867927083334,0.4711538462187499,0.46833333333333355,0.37578125,0.4020543981458333,0.15684185617708343,0.16066261571874998,0.3511135057395834,0.36143867927083334
2015-03-02,0.2513020833333331,0.26996527783333346,0.2704613095520833,0.2516571970104166,0.21883852693749997,0.41447368415625,0.0,0.5759359903020829,1.0,0.7710129309895835,0.07515625,0.23886494240625014,0.24803459118750018,0.27524038470833334,0.30083333333333334,0.2513020833333331,0.26996527783333346,0.23721590913541668,0.24066840279166676,0.23886494240625014,0.24803459118750018
2015-03-03,0.3903645833333334,0.4171006944479166,0.20870535722916664,0.1924715908020832,0.2477720726666667,0.44736842102083346,0.0,0.5366092994999997,1.0,0.7643678160104167,0.0681249999999999,0.3721264367291666,0.37843946543750007,0.3954326926249994,0.39999999999999974,0.3903645833333334,0.4171006944479166,0.15139678026041675,0.1582754629583333,0.3721264367291666,0.37843946543750007
2015-03-04,0.4515625000000001,0.47554976853125003,0.20052083332291679,0.18063446975000005,0.2387128186874999,0.44736842102083346,0.0,0.47539251204166666,1.0,0.7927442529374993,0.07072916666666665,0.4145114942187502,0.4268867924166664,0.36217948744791667,0.377291666666667,0.4515625000000001,0.47554976853125003,0.13896780306249998,0.14532696754166669,0.4145114942187502,0.4268867924166664
2015-03-05,0.4075520833333333,0.4257812500104167,0.25334821437499994,0.23887310606249998,0.2206385740833333,0.44736842102083346,0.0,0.5612167874375,1.0,0.8419540232499987,0.07098958333333337,0.37877155171875,0.38748034590625013,0.44270833360416667,0.4581250000000003,0.4075520833333333,0.4292534722395835,0.17732007575,0.18084490742708334,0.37877155171875,0.38748034590625013
2015-03-06,0.40963541666666675,0.4343171296145833,0.23270089291666654,0.21721117427083333,0.21475153445833337,0.49780701740625016,0.0,0.570350241552083,1.0,0.8290229887395824,0.1714062500000001,0.3997844827708333,0.40526729557291685,0.47075320532291615,0.47249999999999953,0.40963541666666675,0.4343171296145833,0.16986268955208336,0.17484085648958336,0.3997844827708333,0.40526729557291685
2015-03-07,0.37916666666666665,0.40321180549999985,0.2529761905416667,0.23579545455208328,0.23371104814583332,0.5307017542812501,0.0,0.5856733091979168,1.0,0.8347701151145818,0.13796874999999997,0.36063218393750013,0.36900550312499986,0.4703525641770834,0.4812500000000004,0.37916666666666665,0.40321180549999985,0.1751893940104167,0.18344907407291666,0.36063218393750013,0.36900550312499986
2015-03-08,0.3924479166666664,0.41015624998958344,0.2559523809583332,0.2357954544895833,0.24355228993750003,0.41447368415625,0.0,0.5750301932916666,1.0,0.86835488521875,0.08182291666666668,0.35829741378124996,0.3682193396458335,0.4358974360208334,0.4522916666666669,0.3924479166666664,0.41015624998958344,0.17672821954166684,0.18106192132291662,0.35829741378124996,0.3682193396458335
2015-03-09,0.47083333333333344,0.4916087963125,0.18098958335416673,0.16062973489583335,0.26187736071875006,0.44736842102083346,0.0,0.45010567630208337,1.0,0.8908045978229168,0.032031250000000004,0.40912356321875,0.41912342767708344,0.3445512819375,0.34833333333333333,0.47083333333333344,0.4916087963125,0.1193181817708333,0.12579571753125002,0.40912356321875,0.41912342767708344
2015-03-10,0.35885416666666686,0.37630208334375,0.26488095241666665,0.24715909091666674,0.23554060432291676,0.44736842102083346,0.0,0.4816576087187501,1.0,0.8985272988645842,0.0344270833333333,0.3067528735208333,0.3158411950104166,0.2888621796875,0.30979166666666674,0.35885416666666686,0.37745949073958324,0.17897727276041667,0.18460648146874994,0.3067528735208333,0.3158411950104166
2015-03-11,0.2622395833333333,0.2821180555937501,0.25000000003125,0.23259943180208334,0.17833746458333333,0.3157894736458337,0.002765486833333334,0.630963164208333,1.0,0.9003232758958343,0.5549479166666663,0.26329022971875,0.27240566039583336,0.4102564105729165,0.4266666666666663,0.2622395833333333,0.2821180555937501,0.18181818188541665,0.18496817130208332,0.2573635056145833,0.2667059748645833
2015-03-12,0.35859375000000004,0.37225115738541653,0.2327008927916665,0.2204071970520833,0.20495455617708336,0.3563596490520833,0.0003687315729166667,0.6037137680937501,1.0,0.8758979885416668,0.3903125000000001,0.3387212642916668,0.34787735847916657,0.4583333336354163,0.4616666666666662,0.35859375000000004,0.37225115738541653,0.16796874998958333,0.17426215275000004,0.33171695397916673,0.3409984276666666
2015-03-13,0.39244791666666673,0.4097222222395833,0.26041666670833336,0.24562026513541668,0.23692752593750008,0.5339912278958335,0.0003687315729166667,0.5677838164270836,1.0,0.8654813219479176,0.27328124999999986,0.3554238505729168,0.36664701259375004,0.4326923079687492,0.4416666666666662,0.38828125000000013,0.40856481483333335,0.19164299252083317,0.19986979170833344,0.3554238505729168,0.36664701259375004
2015-03-14,0.39166666666666683,0.41362847220833343,0.25744047620833327,0.24337121211458335,0.2253747638854167,0.3815789472812503,0.0,0.5672554347916668,1.0,0.8970905172916672,0.1835937499999999,0.35632183908333354,0.36900550318750014,0.44230769259374964,0.447291666666666,0.39166666666666683,0.41362847220833343,0.18525094698958333,0.19191261575,0.35632183908333354,0.36900550318750014
